AreaCode,Date,Territory,TerritorySize,Product,ProductLine,ProductType,State,Type,BudgetCOGS,BudgetProfit,COGS,Margin,Profit,TotalExpenses,sales,Marketing
719,01-02-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,50,10,59,73,18,55,250,26
309,01-02-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,60,80,77,112,79,33,147,263
614,01-02-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,60,60,80,120,62,58,247,17
720,01-02-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,50,30,62,74,34,40,64,178
630,01-02-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,60,50,75,114,59,55,60,56
513,01-02-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,70,70,86,120,71,49,251,214
970,01-02-2012,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,30,30,44,56,30,26,113,65
786,01-02-2012,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,30,40,32,48,28,20,34,77
978,01-02-2012,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,40,32,48,28,20,14,33
631,01-02-2012,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,100,120,95,137,100,37,41,147
518,01-02-2012,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,100,130,99,144,105,39,32,131
727,01-02-2012,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,40,60,47,68,44,24,242,247
978,01-02-2012,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,22,34,17,17,203,25
845,01-02-2012,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,80,90,77,112,79,33,38,91
626,01-02-2012,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,60,90,99,144,106,38,179,107
858,01-02-2012,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,50,60,77,112,80,32,224,180
858,01-02-2012,West,Major Territory,Green Tea,Leaves,Tea,California,Regular,40,50,75,114,58,56,188,73
712,01-02-2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,20,23,31,12,19,121,249
816,01-02-2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,70,60,75,90,46,44,243,92
414,01-02-2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,60,77,103,50,53,99,137
712,01-02-2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,40,0,43,32,11,122,101
573,01-02-2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,42,61,38,23,223,174
715,01-02-2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,50,48,62,35,27,127,181
203,01-02-2012,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,40,55,75,29,46,217,101
504,01-02-2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,50,70,47,68,44,24,25,241
505,01-02-2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,100,20,84,18,31,49,61,250
405,01-02-2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,50,32,48,29,19,132,187
985,01-02-2012,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,40,50,56,81,41,40,181,163
505,01-02-2012,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,10,35,47,8,39,254,221
405,01-02-2012,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,60,70,80,120,63,57,62,163
702,01-02-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,20,28,35,6,29,54,162
971,01-02-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,60,70,52,76,38,38,109,275
435,01-02-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,80,86,107,41,66,231,199
206,01-02-2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,60,92,128,15,113,282,78
775,01-02-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,20,19,28,11,17,108,167
971,01-02-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,160,100,170,170,99,71,290,199
435,01-02-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,50,50,73,48,25,287,260
509,01-02-2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,60,70,84,41,43,55,46
712,01-02-2012,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,10,20,18,27,10,17,142,80
262,01-02-2012,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,50,30,53,65,12,53,83,81
319,01-02-2012,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,20,20,28,35,6,29,160,33
314,01-02-2012,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,90,50,86,107,42,65,213,189
920,01-02-2012,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,90,40,92,128,15,113,118,83
319,01-02-2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,20,19,28,11,17,279,120
573,01-02-2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,70,50,73,48,25,201,289
414,01-02-2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,80,60,70,84,42,42,69,36
603,01-02-2012,East,Small Territory,Amaretto,Beans,Coffee,New Hampshire,Regular,30,40,41,60,25,35,189,41
959,01-02-2012,East,Small Territory,Colombian,Beans,Coffee,Connecticut,Regular,120,130,130,195,121,74,168,132
603,01-02-2012,East,Small Territory,Colombian,Beans,Coffee,New Hampshire,Regular,40,30,45,69,23,46,118,58
860,01-02-2012,East,Small Territory,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,20,65,90,3,87,130,168
603,01-02-2012,East,Small Territory,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,10,43,61,7,68,137,200
603,01-02-2012,East,Small Territory,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,0,30,38,6,44,196,159
337,01-02-2012,South,Small Territory,Colombian,Beans,Coffee,Louisiana,Regular,40,60,38,56,34,22,253,179
505,01-02-2012,South,Small Territory,Colombian,Beans,Coffee,New Mexico,Regular,50,50,45,69,24,45,269,243
918,01-02-2012,South,Small Territory,Colombian,Beans,Coffee,Oklahoma,Regular,50,50,44,56,29,27,49,175
318,01-02-2012,South,Small Territory,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,10,65,90,2,88,117,108
505,01-02-2012,South,Small Territory,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,0,30,38,7,45,95,177
405,01-02-2012,South,Small Territory,Caffe Latte,Beans,Espresso,Oklahoma,Regular,70,70,86,120,70,50,207,213
504,01-02-2012,South,Small Territory,Caffe Mocha,Beans,Espresso,Louisiana,Regular,50,70,65,109,65,44,52,61
505,01-02-2012,South,Small Territory,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,0,43,61,7,68,65,14
918,01-02-2012,South,Small Territory,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,22,34,17,17,27,147
971,01-02-2012,West,Small Territory,Amaretto,Beans,Coffee,Oregon,Regular,60,40,54,75,4,79,161,239
435,01-02-2012,West,Small Territory,Amaretto,Beans,Coffee,Utah,Regular,90,70,75,90,46,44,275,69
775,01-02-2012,West,Small Territory,Colombian,Beans,Coffee,Nevada,Regular,40,10,33,41,5,46,245,238
503,01-02-2012,West,Small Territory,Colombian,Beans,Coffee,Oregon,Regular,80,50,65,90,25,65,101,220
435,01-02-2012,West,Small Territory,Colombian,Beans,Coffee,Utah,Regular,60,70,55,75,30,45,16,167
509,01-02-2012,West,Small Territory,Colombian,Beans,Coffee,Washington,Regular,70,70,58,84,44,40,103,221
702,01-02-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Nevada,Regular,0,30,0,43,31,12,246,31
503,01-02-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Oregon,Regular,50,20,59,73,18,55,67,61
435,01-02-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Utah,Regular,40,30,42,61,38,23,99,249
360,01-02-2012,West,Small Territory,Caffe Latte,Beans,Espresso,Washington,Regular,40,40,48,62,35,27,73,88
775,01-02-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,18,27,10,17,20,65
541,01-02-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,50,60,80,33,47,234,96
801,01-02-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Utah,Regular,40,40,49,63,35,28,267,140
253,01-02-2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Washington,Regular,50,20,53,65,12,53,22,258
563,01-02-2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,190,234,311,201,110,68,263
636,01-02-2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,10,43,61,8,69,193,130
715,01-02-2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,80,65,109,66,43,146,107
563,01-02-2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Iowa,Decaf,80,110,104,150,95,55,228,263
417,01-02-2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,20,84,18,32,50,257,133
262,01-02-2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,50,47,68,43,25,107,106
475,01-02-2012,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,50,86,107,41,66,175,164
603,01-02-2012,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,0,33,41,4,45,76,67
860,01-02-2012,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,50,75,90,46,44,54,213
337,01-02-2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,40,49,63,35,28,165,252
505,01-02-2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,20,18,27,10,17,256,218
918,01-02-2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,20,53,65,11,54,116,262
225,01-02-2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,80,40,86,107,42,65,133,100
505,01-02-2012,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,20,28,35,5,30,144,203
405,01-02-2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,40,92,128,15,113,151,68
775,01-02-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,40,121,169,26,143,240,155
971,01-02-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,50,33,48,28,20,81,266
435,01-02-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,30,30,41,60,24,36,256,66
206,01-02-2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,110,120,130,195,121,74,26,144
775,01-02-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,120,148,206,115,91,50,39
541,01-02-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,30,44,56,30,26,241,163
435,01-02-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,30,40,45,69,24,45,215,93
509,01-02-2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,50,38,56,34,22,27,84
702,01-02-2012,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,80,110,104,150,94,56,131,83
435,01-02-2012,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,70,30,84,18,31,49,265,170
563,01-02-2012,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,190,140,228,229,141,88,156,107
816,01-02-2012,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,30,10,35,47,9,38,202,279
920,01-02-2012,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,40,50,56,81,41,40,170,185
515,01-02-2012,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,200,150,240,294,169,125,300,211
314,01-02-2012,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,20,10,30,38,7,45,161,86
414,01-02-2012,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,10,65,90,3,87,127,230
573,01-02-2012,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,20,0,33,41,4,45,159,236
475,01-02-2012,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,50,60,50,73,48,25,281,48
603,01-02-2012,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,20,18,27,11,16,122,130
475,01-02-2012,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,27,39,21,18,208,69
603,01-02-2012,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,0,30,0,43,32,11,159,14
775,01-02-2012,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,150,150,234,311,202,109,68,141
541,01-02-2012,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,22,34,17,17,249,180
435,01-02-2012,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,20,10,43,61,7,68,159,300
360,01-02-2012,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,40,40,65,109,66,43,26,229
702,01-02-2012,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,150,100,228,229,142,87,200,32
971,01-02-2012,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,50,50,80,120,62,58,97,104
435,01-02-2012,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,20,10,35,47,9,38,131,67
206,01-02-2012,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,30,40,56,81,41,40,55,261
702,01-02-2012,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,150,220,240,240,342,125,222,204
503,01-02-2012,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,50,60,86,120,71,49,53,151
435,01-02-2012,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,10,10,30,38,6,44,243,122
253,01-02-2012,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,40,10,65,90,3,87,166,35
720,01-03-2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,110,95,139,101,38,252,297
630,01-03-2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,120,109,158,102,56,263,95
513,01-03-2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,20,52,73,4,77,87,92
970,01-03-2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,80,72,108,54,54,151,44
773,01-03-2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,270,200,239,239,148,91,215,266
234,01-03-2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,40,58,71,15,56,92,75
321,01-03-2012,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,80,80,89,125,74,51,254,176
941,01-03-2012,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,70,80,108,54,54,229,278
214,01-03-2012,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,110,84,109,70,39,268,79
972,01-03-2012,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,60,90,81,117,84,33,165,283
650,01-03-2012,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,190,120,154,27,121,94,182,17
916,01-03-2012,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,230,210,243,324,211,113,62,234
720,01-03-2012,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,90,100,87,126,90,36,226,232
937,01-03-2012,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,60,50,57,77,32,45,63,258
970,01-03-2012,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,80,90,84,109,69,40,113,159
217,01-03-2012,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,160,140,154,213,119,94,171,123
740,01-03-2012,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,50,40,49,72,35,37,34,142
719,01-03-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,90,110,81,117,84,33,56,19
312,01-03-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,280,260,243,324,211,113,227,183
513,01-03-2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,180,130,162,163,94,69,150,60
561,01-03-2012,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,80,70,84,126,67,59,27,81
978,01-03-2012,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,60,360,72,420,366,54,233,233
718,01-03-2012,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,250,270,270,405,259,146,211,86
941,01-03-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,90,30,95,132,17,115,51,59
508,01-03-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,40,20,52,73,4,77,28,193
607,01-03-2012,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,120,190,125,62,208,146,49,264
508,01-03-2012,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,150,100,162,163,94,69,238,68
718,01-03-2012,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,220,210,239,284,194,90,254,146
940,01-03-2012,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,260,240,214,253,166,87,127,220
325,01-03-2012,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,60,50,72,108,54,54,52,241
936,01-03-2012,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,70,90,87,126,91,35,36,182
925,01-03-2012,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,130,30,109,16,41,57,294,157
707,01-03-2012,West,Major Territory,Colombian,Beans,Coffee,California,Regular,340,370,270,405,259,146,93,105
760,01-03-2012,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,220,150,239,239,149,90,213,214
323,01-03-2012,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,120,30,125,173,27,146,286,102
719,01-03-2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,130,100,162,163,94,69,256,198
224,01-03-2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,70,90,87,126,91,35,17,162
234,01-03-2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,21,32,15,17,66,79
970,01-03-2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,20,52,73,4,77,203,172
630,01-03-2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,60,84,109,70,39,287,125
740,01-03-2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,40,32,47,28,19,278,64
720,01-03-2012,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,40,57,77,31,46,298,223
773,01-03-2012,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,100,95,139,102,37,45,147
863,01-03-2012,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,30,49,63,35,28,231,48
772,01-03-2012,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,20,54,66,12,54,184,70
508,01-03-2012,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,30,58,71,16,55,85,254
516,01-03-2012,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,180,130,245,268,141,127,269,52
813,01-03-2012,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,50,50,71,84,40,44,115,203
914,01-03-2012,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,160,80,214,32,119,87,94,195
214,01-03-2012,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,50,57,77,31,46,235,199
281,01-03-2012,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,40,49,72,35,37,40,72
562,01-03-2012,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,80,100,95,139,101,38,35,122
213,01-03-2012,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,180,170,214,253,165,88,160,15
562,01-03-2012,West,Major Territory,Mint,Leaves,Herbal Tea,California,Decaf,70,60,84,109,69,40,62,130
970,01-03-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,40,20,58,71,16,55,35,274
815,01-03-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,60,80,81,117,84,33,213,114
513,01-03-2012,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,70,60,84,126,68,58,180,52
303,01-03-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,50,30,62,73,32,41,121,20
773,01-03-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,60,40,72,108,53,55,183,34
513,01-03-2012,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,70,70,89,125,74,51,166,281
720,01-03-2012,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,30,30,43,55,29,26,166,140
863,01-03-2012,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,30,40,33,48,27,21,244,268
978,01-03-2012,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,40,32,47,28,19,151,162
716,01-03-2012,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,100,120,95,139,102,37,155,206
315,01-03-2012,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,90,110,87,126,91,35,87,138
813,01-03-2012,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,50,60,49,72,47,25,47,56
857,01-03-2012,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,20,20,21,32,15,17,262,175
518,01-03-2012,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,80,100,81,117,83,34,284,186
415,01-03-2012,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,50,80,87,126,91,35,73,99
951,01-03-2012,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,50,70,81,117,84,33,148,200
