num_rating,coffee_shop_name,review_text,rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
5,The Factory - Cafe With a Soul ," 11/30/2016 Love this place. I really appreciate the lack of internet. Makes it much easier to have good conversations or lose yourself in a good book. Agree that it's a bit bad price, but the drinks are really good. ", 5.0 star rating ,HIGH,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0
3,The Factory - Cafe With a Soul ," 11/26/2016 1 check-in I love the deco a lot, it's a really good place to chill, it's modern, unique and appreciate the aesthetics, so I give that 5 stars, but the coffee was really disappointing. I ordered a coffee and it was a lot smaller than the picture on the menu and it was really bad price. It didn't taste good either. Other than there being no internet and bad price coffee, this place is great. ", 3.0 star rating ,LOW,0,0,0,0,0,0,-2,0,0,0,-2,0,0,-1,0
5,The Factory - Cafe With a Soul ," 11/12/2016 Great coffee, food and vibe! Love the set-up. Order on an iPad and they call your name out when your food is ready. ", 5.0 star rating ,HIGH,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5,The Factory - Cafe With a Soul ," 10/30/2016 1 check-in Super cute place for lounging and chatting up with a friend. The food and food was delicious. food was cooked to perfection! Super moist food with fluffy food...more of a food than a food, so don't go here expecting to be filled with a food. ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0
5,The Factory - Cafe With a Soul , 10/29/2016 First time checking this place out first time. Pretty swag. Nice assortment of drinks. I got the 15 minutes of fame. Also got the poptart. Delicious!  Next time I'll try the Marymount Monroe. Will definitely come back soon. , 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,The Factory - Cafe With a Soul ," 10/19/2016 The matcha coffee are amazing! Great vibe, great food and drink, and everything is plated beautifully. The kind of place where you can tell the service take pride in their work. I'll definitely be back often. ", 5.0 star rating ,HIGH,1,2,2,0,1,0,0,0,0,0,0,2,0,0,0
5,The Factory - Cafe With a Soul ," 10/6/2016 First to Review The Factory is AWESOME! What a great spot! I had the food and foods (new take, but I now have cravings for them!), the homemade Poptart was so fun and such a delight. In terms of beverages got the drink with the chicory in it (I'm a big chicory fan) and it was perfect! ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,The Factory - Cafe With a Soul ," 11/21/2016 This spot is super cute (""like eating in a Pottery Barn""), with drinks that are unique and with a somewhat limited menu. We tried the food and foods, which was surprisingly delicious and our drinks were also tasty. I had the Livin La Vida coffee and my husband had the pour over. I will definitely return with company, but price weren't good enough to make this a regular stop in our rotation. ", 5.0 star rating ,HIGH,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
5,The Factory - Cafe With a Soul ," 10/7/2016 Love the Factory. Good coffee, tasty food and foods and awesome vibe. Definitely recommend the Nutella food. ", 5.0 star rating ,HIGH,1,2,2,0,0,0,0,0,0,0,2,2,0,0,0
5,The Factory - Cafe With a Soul , 10/28/2016 AMAZING vibe! I parkinged around for 5 minutes looking at everything before even ordering.  Most unique take on food and foods I've ever had. Hands down best night time hangout in North Austin. P.S.... their Matcha coffee is to die for! , 5.0 star rating ,HIGH,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
5,The Factory - Cafe With a Soul ," 10/9/2016 1 check-in I am very impressed with this place. The food portions were so perfect and not mention delicious! The food architects (staff) were all so accommodating and nice. We were able to talk to one of the services for a bit and he was very helpful with his recommendations and accurate. I highly recommend this place. I will definitely be coming back when I am in Austin again. Nutella and Banana foods. food and foods, Olive Oil Pound food, and Milk Tea! Yummy. ", 5.0 star rating ,HIGH,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2,The Factory - Cafe With a Soul ," 11/20/2016 This is a tough one for me.  I took my children here as a treat one afternoon and our first impression was good.  I liked the vibe and the place has swings and a chess set!  Score for the kids! I went to place my order and had to use an ipad.  It was DIY-ordering.  I hit the wrong button of course and ended up messing up my order and having to redo the whole thing.  Not too thrilled with the ipad idea but I moved on.  I sat down and when our drinks were ready, they called my name to go get them.  They had a tip jar on the counter.  I have an issue with this since I had to place my own order and then go get my own drink.  I'm not sure what they did extra that constitutes a tip?  The milk tea was delicious!  The kids loved their drinks and ""pop tarts.""  I started glancing at some of the books laying on the seating and the first one I picked up was on tattoos and had a few nude vibe inside.  I pushed that one aside to be sure the kids didn't pick it up.  I went to use the restroom and framed on the hall wall was a picture with the F-word all over it.  Hmm, not my idea of tasteful vibe.  I was glad my children didn't need to use the bathroom.  While my milk tea was good, I wouldn't go back.  It was very bad price for what you get and I'd have to blindfold the children. ", 2.0 star rating ,LOW,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0
5,The Factory - Cafe With a Soul , 10/16/2016 Amazing coffee! food banana and nutella is incredible! Beautiful place! The service is great! Everything is just perfect! , 5.0 star rating ,HIGH,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
5,The Factory - Cafe With a Soul ," 10/9/2016 The cafe is beautiful, the coffee was fantastic and very well presented, and the food was delicious. Must try! ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0
5,The Marvelous Vintage Tea Party Co. ," 9/14/2016 Working with Sophie is an amazing, unique vibe. Her creativity blows me away every single time. I would Highly recommend booking her for your next event! ", 5.0 star rating ,HIGH,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5,The Marvelous Vintage Tea Party Co. ," 5/4/2015 My wife and I used Sophie and her team to organize all the details of a 1914-themed party to celebrate the 100th birthday of our house.  Every detail was perfect (and there were LOTS of details: vintage dance lessons, tin type photography, absinthe fountains and period vibe and food), her team was delightful and everyone who came had a fantastic time.  We've hosted countless parties, and I can confidently say that this was the best one we have ever had, thanks to Sophie.  I highly recommend their services. ", 5.0 star rating ,HIGH,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5,The Marvelous Vintage Tea Party Co. ," 5/13/2015 I have worked with Sophie and her team and they are just such a pleasure! Fantastic and actually vintage pieces, great attention to detail, and so many different and creative ways to customize each party and make it your own. And she crafts too! I bought one of her lovely china tea cup stands for a friends Christmas gift and it was absolutely marvelous, just like everything else Sophie touch! Can't wait to work with you again, Sophie! I wish I could have my own tea party! ", 5.0 star rating ,HIGH,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
5,The Marvelous Vintage Tea Party Co. ," 11/1/2013 Sophie and her marvelous service hosted my engagement/ our birthday party. It was a 1020s themed putting on the ritz. Best party I have ever had and her service is so fun and professional. Along with Sophie herself who is all class and grace. She put so much detail into my party, it was better than I could ever imagine. Thank you so much for the best night ever and taking all the stress away. ", 5.0 star rating ,HIGH,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,The Marvelous Vintage Tea Party Co. ," 4/16/2013 Sophie hosted an amazing vintage tea party for my daughter's girl scout troop. The vibe was beautiful, she creates a wonderful vibe. The girls had an amazing time and loved every minute of it. My daughter even asked if she can have a tea party for her birthday. It was just a wonderful vibe. Thank you Sophie! ", 5.0 star rating ,HIGH,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0
5,The Marvelous Vintage Tea Party Co. ," 4/23/2012 First to Review Loved having Sophie come out and put together a tea party at my house...she is a doll and so professional. Enormously helpful that she also offers vintage hair and makeup services; my girlfriends and I were able to go all out! Definitely a unique vibe...it's not your grandmother's tea party, that's for sure  :) ", 5.0 star rating ,HIGH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,The Marvelous Vintage Tea Party Co. ," 11/19/2012 Sophie at Marvelous Vintage Tea Party Company was absolutely amazing to work with. She puts in a huge amount of time and effort into planning exactly what you want at a budget you are comfortable with. What I especially liked about this was the fact that she's willing to let vibe handle certain aspects of the event if they'd like to make their budget smaller. For example, she suggested we purchase our own flowers at wholesale. She also has connections with a liquor merchant in Austin that allows you 15% off your alcohol purchases for the event--a fantastic deal! In terms of venue, a MVTPC celebration can be hosted anywhere in the Austin areas--Sophie was more than willing to drive to Round Rock to make our celebration happen. Finally, Sophie's attention to detail and vast selection of vintage vibe and delicious menu selections are sure to make your celebration a HUGE success! ", 5.0 star rating ,HIGH,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
