uniqueID,drugName,condition,rating,date,usefulCount
584,Medroxyprogesterone,Birth Control,10,29-Aug-12,4
586,Medroxyprogesterone,Birth Control,8,14-Aug-12,3
587,Medroxyprogesterone,Birth Control,1,13-Aug-12,10
588,Medroxyprogesterone,Birth Control,7,05-Aug-12,2
589,Medroxyprogesterone,Birth Control,2,30-Jul-12,0
590,Medroxyprogesterone,Endometriosis,1,25-Jul-12,36
591,Medroxyprogesterone,Abnormal Uterine Bleeding,1,22-Jul-12,39
592,Medroxyprogesterone,Birth Control,9,29-Jun-12,14
593,Medroxyprogesterone,Birth Control,2,27-Jun-12,10
594,Medroxyprogesterone,Amenorrhea,8,25-Jun-12,32
595,Medroxyprogesterone,Amenorrhea,9,13-Jun-12,29
597,Medroxyprogesterone,Endometriosis,1,09-Jun-12,23
599,Medroxyprogesterone,Birth Control,3,31-May-12,9
600,Medroxyprogesterone,Renal Cell Carcinoma,7,30-May-12,14
602,Medroxyprogesterone,,6,18-May-12,2
603,Medroxyprogesterone,Birth Control,1,10-May-12,6
604,Medroxyprogesterone,Birth Control,3,28-Apr-12,3
606,Medroxyprogesterone,Birth Control,8,24-Apr-12,5
607,Medroxyprogesterone,Birth Control,9,24-Apr-12,2
608,Medroxyprogesterone,,3,21-Apr-12,7
609,Medroxyprogesterone,Birth Control,5,09-Apr-12,8
610,Medroxyprogesterone,Birth Control,3,08-Apr-12,4
611,Medroxyprogesterone,Birth Control,8,16-Mar-12,3
612,Medroxyprogesterone,Birth Control,8,16-Mar-12,7
613,Medroxyprogesterone,,1,08-Mar-12,3
614,Medroxyprogesterone,Birth Control,10,03-Mar-12,10
618,Medroxyprogesterone,Birth Control,9,31-Jan-12,4
619,Medroxyprogesterone,Birth Control,1,25-Jan-12,5
620,Medroxyprogesterone,Birth Control,1,22-Jan-12,6
622,Medroxyprogesterone,Birth Control,3,10-Jan-12,3
623,Medroxyprogesterone,Birth Control,9,09-Jan-12,5
627,Medroxyprogesterone,Birth Control,1,26-Sep-09,40
628,Medroxyprogesterone,Birth Control,3,23-Sep-09,43
629,Medroxyprogesterone,Birth Control,8,15-Sep-09,3
630,Medroxyprogesterone,Endometriosis,7,14-Sep-09,14
631,Medroxyprogesterone,Amenorrhea,10,28-Aug-09,35
632,Medroxyprogesterone,Endometriosis,9,27-Aug-09,51
636,Medroxyprogesterone,Abnormal Uterine Bleeding,1,30-Jul-09,29
637,Medroxyprogesterone,Birth Control,9,29-Jul-09,0
639,Medroxyprogesterone,Birth Control,10,01-Jul-09,20
640,Medroxyprogesterone,Birth Control,3,08-Jun-09,79
642,Medroxyprogesterone,Birth Control,3,28-May-09,10
643,Medroxyprogesterone,Birth Control,4,09-May-09,30
644,Medroxyprogesterone,Abnormal Uterine Bleeding,8,03-May-09,18
645,Medroxyprogesterone,Endometriosis,10,20-Apr-09,3
646,Medroxyprogesterone,Birth Control,3,12-Apr-09,106
647,Medroxyprogesterone,Birth Control,10,29-Mar-09,8
648,Medroxyprogesterone,Abnormal Uterine Bleeding,8,25-Mar-09,73
649,Medroxyprogesterone,,1,19-Mar-09,45
650,Medroxyprogesterone,Abnormal Uterine Bleeding,1,31-Dec-11,62
651,Medroxyprogesterone,Birth Control,10,30-Dec-11,1
652,Medroxyprogesterone,Birth Control,1,02-Dec-11,5
653,Medroxyprogesterone,Birth Control,10,27-Nov-11,1
654,Medroxyprogesterone,Birth Control,5,26-Nov-11,15
656,Medroxyprogesterone,Birth Control,9,23-Nov-11,4
657,Medroxyprogesterone,,6,20-Nov-11,2
659,Medroxyprogesterone,Birth Control,10,14-Nov-11,4
660,Medroxyprogesterone,Birth Control,1,12-Nov-11,8
661,Medroxyprogesterone,Birth Control,9,05-Nov-11,9
662,Medroxyprogesterone,Amenorrhea,6,30-Oct-11,3
663,Medroxyprogesterone,,1,25-Oct-11,1
664,Medroxyprogesterone,Birth Control,1,20-Oct-11,21
665,Medroxyprogesterone,Amenorrhea,7,19-Oct-11,22
667,Medroxyprogesterone,Birth Control,2,07-Oct-11,6
668,Medroxyprogesterone,,9,02-Oct-11,0
669,Medroxyprogesterone,Endometriosis,8,01-Oct-11,15
670,Medroxyprogesterone,Birth Control,10,29-Sep-11,5
671,Medroxyprogesterone,Endometriosis,1,26-Sep-11,18
672,Medroxyprogesterone,Birth Control,6,20-Sep-11,2
673,Medroxyprogesterone,,10,18-Sep-11,0
675,Medroxyprogesterone,Abnormal Uterine Bleeding,6,14-Mar-09,105
676,Medroxyprogesterone,Endometriosis,3,05-Mar-09,21
677,Medroxyprogesterone,Abnormal Uterine Bleeding,1,21-Feb-09,16
678,Medroxyprogesterone,Birth Control,10,06-Feb-09,43
681,Medroxyprogesterone,Abnormal Uterine Bleeding,10,11-Jan-09,45
682,Medroxyprogesterone,Abnormal Uterine Bleeding,10,06-Jan-09,107
683,Medroxyprogesterone,Amenorrhea,10,19-Dec-08,79
686,Medroxyprogesterone,Amenorrhea,10,26-Nov-08,58
688,Medroxyprogesterone,Amenorrhea,10,22-Oct-08,67
689,Medroxyprogesterone,Birth Control,10,03-Jul-08,6
690,Medroxyprogesterone,Abnormal Uterine Bleeding,10,08-Mar-08,252
691,Medroxyprogesterone,Abnormal Uterine Bleeding,5,27-Aug-10,11
693,Medroxyprogesterone,Birth Control,9,29-Jul-10,10
694,Medroxyprogesterone,Birth Control,10,21-Jun-10,5
695,Medroxyprogesterone,Amenorrhea,4,10-Apr-10,26
696,Medroxyprogesterone,Birth Control,9,04-Apr-10,1
699,Medroxyprogesterone,Endometriosis,8,08-Mar-10,14
700,Medroxyprogesterone,,6,17-Feb-10,1
702,Medroxyprogesterone,,2,04-Feb-10,4
704,Medroxyprogesterone,Birth Control,2,15-Jan-10,3
705,Medroxyprogesterone,Endometriosis,3,07-Jan-10,67
706,Medroxyprogesterone,Birth Control,8,16-Dec-09,60
707,Medroxyprogesterone,Birth Control,9,15-Dec-09,1
708,Medroxyprogesterone,Abnormal Uterine Bleeding,10,14-Dec-09,71
710,Medroxyprogesterone,Birth Control,7,19-Nov-09,4
711,Medroxyprogesterone,Endometriosis,9,07-Nov-09,17
713,Medroxyprogesterone,Birth Control,8,30-Oct-09,1
714,Medroxyprogesterone,Birth Control,5,29-Oct-09,47
716,Medroxyprogesterone,Birth Control,8,01-May-11,1
717,Medroxyprogesterone,Birth Control,5,27-Apr-11,1
718,Medroxyprogesterone,Birth Control,4,26-Apr-11,3
719,Medroxyprogesterone,Birth Control,2,25-Apr-11,3
721,Medroxyprogesterone,Birth Control,5,17-Apr-11,3
722,Medroxyprogesterone,Birth Control,6,15-Apr-11,2
723,Medroxyprogesterone,Birth Control,5,04-Apr-11,2
724,Medroxyprogesterone,Birth Control,3,02-Apr-11,0
725,Medroxyprogesterone,Amenorrhea,10,23-Mar-11,32
726,Medroxyprogesterone,,2,23-Mar-11,1
727,Medroxyprogesterone,Birth Control,7,18-Mar-11,1
728,Medroxyprogesterone,Birth Control,1,17-Mar-11,5
730,Medroxyprogesterone,Birth Control,3,09-Mar-11,2
732,Medroxyprogesterone,Abnormal Uterine Bleeding,7,03-Feb-11,3
733,Medroxyprogesterone,Abnormal Uterine Bleeding,5,23-Jan-11,60
734,Medroxyprogesterone,Birth Control,1,22-Jan-11,10
738,Medroxyprogesterone,Birth Control,7,17-Oct-10,2
739,Medroxyprogesterone,Birth Control,9,28-Sep-10,1
743,Medroxyprogesterone,Abnormal Uterine Bleeding,4,07-Sep-11,18
744,Medroxyprogesterone,Birth Control,10,05-Sep-11,3
746,Medroxyprogesterone,Birth Control,9,19-Aug-11,1
747,Medroxyprogesterone,,8,16-Aug-11,0
748,Medroxyprogesterone,Amenorrhea,1,03-Aug-11,21
749,Medroxyprogesterone,Birth Control,8,03-Aug-11,5
750,Medroxyprogesterone,,8,30-Jul-11,6
751,Medroxyprogesterone,Birth Control,1,26-Jul-11,4
752,Medroxyprogesterone,Birth Control,2,26-Jul-11,16
754,Medroxyprogesterone,,1,17-Jul-11,5
755,Medroxyprogesterone,Amenorrhea,8,21-Jun-11,8
756,Medroxyprogesterone,Birth Control,8,16-Jun-11,3
757,Medroxyprogesterone,Birth Control,3,14-Jun-11,3
758,Medroxyprogesterone,,3,10-Jun-11,1
759,Medroxyprogesterone,Abnormal Uterine Bleeding,10,06-Jun-11,34
762,Medroxyprogesterone,Birth Control,1,21-May-11,7
763,Medroxyprogesterone,Birth Control,8,18-May-11,2
765,Medroxyprogesterone,Birth Control,10,02-May-11,2
766,Phenylephrine,Eye Redness,10,17-Apr-16,0
767,Silodosin,Benign Prostatic Hyperplasia,1,02-Apr-16,28
768,Silodosin,Benign Prostatic Hyperplasia,2,02-Mar-16,18
773,Silodosin,Benign Prostatic Hyperplasia,4,19-Sep-15,21
777,Silodosin,Benign Prostatic Hyperplasia,5,13-May-15,44
779,Silodosin,Benign Prostatic Hyperplasia,8,12-Mar-15,34
780,Silodosin,Benign Prostatic Hyperplasia,2,09-Mar-15,34
781,Silodosin,Benign Prostatic Hyperplasia,10,22-Feb-15,37
785,Silodosin,Benign Prostatic Hyperplasia,6,05-Jul-14,77
786,Silodosin,Benign Prostatic Hyperplasia,5,03-Jul-14,63
787,Silodosin,Benign Prostatic Hyperplasia,8,26-Jun-14,82
788,Silodosin,Benign Prostatic Hyperplasia,5,08-Jun-14,51
790,Silodosin,Benign Prostatic Hyperplasia,8,12-Mar-14,48
791,Silodosin,Benign Prostatic Hyperplasia,8,05-Jan-14,58
792,Silodosin,Benign Prostatic Hyperplasia,8,11-Apr-09,81
793,Silodosin,Benign Prostatic Hyperplasia,5,17-Jan-12,52
794,Silodosin,Benign Prostatic Hyperplasia,7,23-Dec-11,48
795,Silodosin,Benign Prostatic Hyperplasia,10,15-Dec-11,66
798,Silodosin,Benign Prostatic Hyperplasia,10,15-Sep-11,52
799,Silodosin,Benign Prostatic Hyperplasia,8,29-Aug-11,28
800,Silodosin,Benign Prostatic Hyperplasia,8,02-Aug-11,47
802,Silodosin,Benign Prostatic Hyperplasia,4,18-Jun-11,22
805,Silodosin,Benign Prostatic Hyperplasia,1,05-Feb-11,58
806,Silodosin,Benign Prostatic Hyperplasia,9,29-Sep-10,38
807,Silodosin,Benign Prostatic Hyperplasia,6,16-Sep-10,36
808,Silodosin,Benign Prostatic Hyperplasia,7,29-Jul-10,59
809,Silodosin,Benign Prostatic Hyperplasia,2,02-Jun-10,56
810,Silodosin,Benign Prostatic Hyperplasia,8,25-May-10,114
811,Silodosin,Benign Prostatic Hyperplasia,5,22-May-10,62
815,Silodosin,Benign Prostatic Hyperplasia,10,02-Aug-09,46
816,Silodosin,Benign Prostatic Hyperplasia,1,16-May-09,59
817,Silodosin,Benign Prostatic Hyperplasia,6,29-Apr-09,75
818,Silodosin,Benign Prostatic Hyperplasia,10,07-Nov-13,41
819,Silodosin,Benign Prostatic Hyperplasia,8,21-Oct-13,86
820,Silodosin,Benign Prostatic Hyperplasia,9,17-Oct-13,59
822,Silodosin,Benign Prostatic Hyperplasia,8,22-Sep-13,65
823,Silodosin,Benign Prostatic Hyperplasia,9,29-Aug-13,63
824,Silodosin,Benign Prostatic Hyperplasia,8,23-Aug-13,24
826,Silodosin,Benign Prostatic Hyperplasia,7,24-Jul-13,0
827,Silodosin,Benign Prostatic Hyperplasia,5,29-Jun-13,49
829,Silodosin,Benign Prostatic Hyperplasia,8,06-Apr-13,60
832,Silodosin,Benign Prostatic Hyperplasia,9,02-Feb-13,68
835,Silodosin,Benign Prostatic Hyperplasia,6,08-Jul-12,34
838,Silodosin,Benign Prostatic Hyperplasia,3,28-May-12,60
843,Silodosin,Benign Prostatic Hyperplasia,1,16-Oct-17,2
844,Silodosin,Benign Prostatic Hyperplasia,1,11-Jul-17,0
846,Silodosin,Benign Prostatic Hyperplasia,1,12-Apr-17,1
847,Silodosin,Benign Prostatic Hyperplasia,6,06-Apr-17,20
850,Silodosin,Benign Prostatic Hyperplasia,1,14-Feb-17,10
852,Silodosin,Benign Prostatic Hyperplasia,5,07-Feb-17,8
853,Silodosin,Benign Prostatic Hyperplasia,8,12-Dec-16,17
854,Silodosin,Benign Prostatic Hyperplasia,5,20-Nov-16,3
855,Silodosin,Benign Prostatic Hyperplasia,1,25-Oct-16,14
856,Silodosin,Benign Prostatic Hyperplasia,5,05-Oct-16,12
857,Silodosin,Benign Prostatic Hyperplasia,2,28-Sep-16,10
859,Silodosin,Benign Prostatic Hyperplasia,8,27-Aug-16,9
860,Silodosin,Benign Prostatic Hyperplasia,7,07-Aug-16,14
861,Silodosin,Benign Prostatic Hyperplasia,5,23-Jul-16,19
862,Silodosin,Benign Prostatic Hyperplasia,1,22-Jul-16,10
863,Silodosin,Benign Prostatic Hyperplasia,10,25-Jun-16,2
864,Silodosin,Benign Prostatic Hyperplasia,6,25-Jun-16,11
865,Silodosin,Benign Prostatic Hyperplasia,1,07-Jun-16,2
866,Silodosin,Benign Prostatic Hyperplasia,10,06-May-16,22
867,Silodosin,Benign Prostatic Hyperplasia,8,04-Apr-16,3
868,Resorcinol / sulfur,Acne,10,09-Jan-09,3
870,Methylin ER,Depression,9,21-Oct-13,113
871,Methylin ER,ADHD,8,06-Mar-12,29
872,Methylin ER,ADHD,10,17-Aug-11,11
873,Methylin ER,Narcolepsy,9,24-Mar-10,20
874,Methylin ER,ADHD,9,20-Oct-09,4
875,Methylin ER,ADHD,4,13-Apr-09,15
876,Methylin ER,ADHD,10,24-Jan-09,25
877,Methylin ER,ADHD,9,28-Oct-08,24
878,Methylin ER,ADHD,9,14-May-08,33
879,Methylin ER,Depression,10,21-Mar-08,249
881,Clemastine,Allergic Rhinitis,10,27-Jan-10,11
882,Pentosan polysulfate sodium,Interstitial Cystitis,10,21-Sep-13,53
883,Pentosan polysulfate sodium,Interstitial Cystitis,10,12-Sep-13,40
884,Pentosan polysulfate sodium,Interstitial Cystitis,8,11-Aug-13,46
885,Pentosan polysulfate sodium,Interstitial Cystitis,10,30-Sep-12,55
886,Pentosan polysulfate sodium,Interstitial Cystitis,10,16-Apr-12,62
887,Pentosan polysulfate sodium,Interstitial Cystitis,1,28-Nov-11,29
888,Pentosan polysulfate sodium,Interstitial Cystitis,10,20-Oct-11,50
890,Pentosan polysulfate sodium,Interstitial Cystitis,8,26-May-11,61
891,Pentosan polysulfate sodium,Interstitial Cystitis,10,11-Apr-11,52
892,Pentosan polysulfate sodium,Interstitial Cystitis,9,22-Jan-11,39
893,Pentosan polysulfate sodium,Interstitial Cystitis,7,10-Nov-10,44
894,Pentosan polysulfate sodium,Interstitial Cystitis,5,26-Aug-10,17
895,Pentosan polysulfate sodium,,10,30-Jul-10,13
896,Pentosan polysulfate sodium,Interstitial Cystitis,10,20-Jun-10,0
897,Pentosan polysulfate sodium,Interstitial Cystitis,6,12-May-10,22
900,Pentosan polysulfate sodium,Interstitial Cystitis,7,04-Jun-09,60
901,Pentosan polysulfate sodium,Interstitial Cystitis,10,22-Apr-09,66
906,Pentosan polysulfate sodium,Interstitial Cystitis,1,05-Jan-16,38
907,Pentosan polysulfate sodium,Interstitial Cystitis,10,10-Nov-15,50
908,Pentosan polysulfate sodium,Interstitial Cystitis,10,18-Oct-15,49
909,Pentosan polysulfate sodium,Interstitial Cystitis,10,29-Sep-15,65
910,Pentosan polysulfate sodium,Interstitial Cystitis,10,21-May-15,49
913,Pentosan polysulfate sodium,Interstitial Cystitis,10,12-Apr-15,13
914,Pentosan polysulfate sodium,Interstitial Cystitis,9,19-Mar-15,38
915,Pentosan polysulfate sodium,Interstitial Cystitis,8,04-Mar-15,45
916,Pentosan polysulfate sodium,Interstitial Cystitis,9,27-Feb-15,21
917,Pentosan polysulfate sodium,Interstitial Cystitis,3,13-Dec-14,29
918,Pentosan polysulfate sodium,Bladder Infection,6,28-Nov-14,15
919,Pentosan polysulfate sodium,Interstitial Cystitis,8,22-Nov-14,27
920,Pentosan polysulfate sodium,Interstitial Cystitis,10,13-Oct-14,66
922,Pentosan polysulfate sodium,Interstitial Cystitis,10,23-Sep-14,26
926,Pentosan polysulfate sodium,Interstitial Cystitis,10,08-Jun-14,2
927,Pentosan polysulfate sodium,Interstitial Cystitis,10,15-Apr-14,64
929,Metoprolol Tartrate,High Blood Pressure,1,16-Aug-17,11
930,Metoprolol Tartrate,High Blood Pressure,8,18-Jun-17,17
931,Metoprolol Tartrate,High Blood Pressure,4,02-Jul-16,51
933,Metoprolol Tartrate,High Blood Pressure,10,03-Apr-16,17
934,Metoprolol Tartrate,High Blood Pressure,8,14-Jan-15,111
936,Metoprolol Tartrate,Heart Attack,8,28-Jul-14,104
938,Xeljanz XR,Rheumatoid Arthritis,10,20-Aug-17,0
939,Xeljanz XR,Rheumatoid Arthritis,9,16-Jul-17,1
940,Xeljanz XR,Rheumatoid Arthritis,10,09-May-17,2
941,Rituxan,Rheumatoid Arthritis,9,30-Jun-17,31
942,Rituxan,Rheumatoid Arthritis,3,16-Apr-17,22
944,Rituxan,Rheumatoid Arthritis,10,07-Feb-17,45
945,Rituxan,Rheumatoid Arthritis,8,14-Nov-16,37
946,Rituxan,Rheumatoid Arthritis,10,27-Sep-15,72
947,Rituxan,Rheumatoid Arthritis,1,15-Jun-14,83
948,Rituxan,Rheumatoid Arthritis,1,15-Mar-14,70
949,Rituxan,Chronic Lymphocytic Leukemia,10,02-Jul-13,72
952,Rituxan,Chronic Lymphocytic Leukemia,8,02-Feb-13,38
953,Rituxan,Non-Hodgkin's Lymphoma,10,29-Feb-12,88
955,Rituxan,Non-Hodgkin's Lymphoma,10,03-Oct-11,94
956,Rituxan,cal Segmental Glomerulosclerosis,9,10-May-11,22
957,Rituxan,Non-Hodgkin's Lymphoma,9,30-Mar-11,61
959,Rituxan,Rheumatoid Arthritis,9,06-Mar-09,223
960,Rituxan,Pemphigus,8,09-Jan-09,33
961,Rituxan,Non-Hodgkin's Lymphoma,9,11-Dec-08,52
962,Rituxan,Non-Hodgkin's Lymphoma,8,21-Sep-08,102
963,Pentosan polysulfate sodium,Interstitial Cystitis,10,10-Dec-17,0
966,Pentosan polysulfate sodium,Interstitial Cystitis,10,20-Jul-17,7
967,Pentosan polysulfate sodium,Interstitial Cystitis,1,13-Jul-17,11
968,Pentosan polysulfate sodium,Interstitial Cystitis,1,06-Jul-17,6
969,Pentosan polysulfate sodium,Interstitial Cystitis,10,05-Jun-17,17
972,Pentosan polysulfate sodium,Interstitial Cystitis,10,20-Jan-17,35
974,Pentosan polysulfate sodium,Interstitial Cystitis,10,05-Jan-17,21
976,Pentosan polysulfate sodium,Interstitial Cystitis,10,03-Dec-16,39
977,Pentosan polysulfate sodium,Interstitial Cystitis,2,28-Nov-16,17
980,Pentosan polysulfate sodium,Interstitial Cystitis,10,21-Oct-16,46
981,Pentosan polysulfate sodium,Interstitial Cystitis,1,28-Sep-16,22
982,Pentosan polysulfate sodium,Interstitial Cystitis,7,01-Aug-16,29
983,Pentosan polysulfate sodium,Interstitial Cystitis,10,05-Jul-16,0
986,Pentosan polysulfate sodium,Interstitial Cystitis,10,25-Apr-16,6
988,Torsemide,High Blood Pressure,4,18-Sep-17,1
990,Torsemide,Edema,10,28-Mar-16,14
991,Torsemide,Edema,10,08-Sep-14,37
992,Diphenhydramine / hydrocortisone,Pruritus,10,22-Jul-17,0
993,Diphenhydramine / hydrocortisone,Pruritus,10,31-May-12,4
998,Everolimus,Brain Tum,8,16-Jan-17,0
999,Everolimus,Breast Cance,2,15-Mar-16,11
1000,Everolimus,Breast Cance,2,15-Mar-16,4
1001,Everolimus,Breast Cance,10,31-Aug-15,16
1003,Everolimus,Breast Cance,9,09-Jun-14,26
1004,Everolimus,Pancreatic Cance,9,23-Jul-13,46
1005,Everolimus,Breast Cance,9,08-Jun-13,32
1008,Everolimus,Brain Tum,8,27-Jun-12,22
1009,Everolimus,Renal Cell Carcinoma,7,30-Jan-11,68
1010,Tolak,Actinic Keratosis,8,02-Sep-17,2
1012,Tolak,Actinic Keratosis,1,29-Jul-16,13
1014,Fenoprofen,Gout; Acute,8,06-Sep-09,6
1015,Metronidazole,Bacterial Vaginitis,2,03-Dec-17,0
1017,Metronidazole,Rosacea,7,01-Dec-17,0
1018,Metronidazole,Bacterial Vaginitis,9,27-Sep-17,0
1019,Metronidazole,Rosacea,1,06-Sep-17,0
1020,Metronidazole,Bacterial Vaginitis,1,02-Sep-17,0
1021,Metronidazole,Rosacea,10,07-Jul-17,5
1022,Metronidazole,Rosacea,10,02-Jul-17,10
1025,Metronidazole,Rosacea,8,28-May-17,16
1026,Metronidazole,Bacterial Vaginitis,2,23-May-17,2
1027,Metronidazole,Bacterial Vaginitis,10,18-May-17,2
1028,Metronidazole,Bacterial Vaginitis,8,16-May-17,2
1029,Metronidazole,Rosacea,10,12-May-17,15
1030,Metronidazole,Bacterial Vaginitis,10,01-May-17,2
1032,Metronidazole,Rosacea,1,27-Mar-17,10
1034,Metronidazole,Rosacea,8,11-Mar-17,5
1036,Metronidazole,Rosacea,9,18-Jan-17,21
1039,Metronidazole,Bacterial Vaginitis,1,30-Dec-16,20
1041,Metronidazole,Bacterial Vaginitis,5,14-Jan-16,3
1042,Metronidazole,Bacterial Vaginitis,10,18-Nov-15,8
1043,Metronidazole,Rosacea,10,08-Nov-15,13
1048,Metronidazole,Bacterial Vaginitis,6,24-Aug-15,22
1049,Metronidazole,Bacterial Vaginitis,9,22-Aug-15,46
1052,Metronidazole,Rosacea,9,02-Jul-15,33
1053,Metronidazole,Rosacea,10,22-Jun-15,54
1055,Metronidazole,Rosacea,6,11-Jun-15,12
1056,Metronidazole,Bacterial Vaginitis,10,30-May-15,43
1057,Metronidazole,Rosacea,5,24-May-15,10
1058,Metronidazole,Bacterial Vaginitis,8,10-May-15,8
1059,Metronidazole,Bacterial Vaginitis,10,02-May-15,72
1060,Metronidazole,Rosacea,9,08-Apr-15,32
1061,Metronidazole,Bacterial Vaginitis,10,12-Mar-15,15
1062,Metronidazole,Rosacea,10,15-Feb-15,62
1063,Metronidazole,Bacterial Vaginitis,10,27-Jan-15,68
1064,Metronidazole,Rosacea,10,31-Oct-14,45
1065,Metronidazole,Rosacea,10,25-Dec-16,24
1066,Metronidazole,Bacterial Vaginitis,1,17-Dec-16,12
1067,Metronidazole,Bacterial Vaginitis,9,04-Dec-16,0
1068,Metronidazole,Rosacea,10,28-Nov-16,11
1069,Metronidazole,Rosacea,6,23-Nov-16,8
1071,Metronidazole,Bacterial Vaginitis,2,06-Oct-16,17
1072,Metronidazole,Rosacea,5,04-Oct-16,10
1073,Metronidazole,Bacterial Vaginitis,10,20-Sep-16,28
1075,Metronidazole,Rosacea,1,29-Aug-16,12
1076,Metronidazole,Bacterial Vaginitis,8,27-Aug-16,2
1079,Metronidazole,Bacterial Vaginitis,7,10-Jul-16,7
1081,Metronidazole,Bacterial Vaginitis,3,08-Jul-16,5
1082,Metronidazole,Rosacea,1,28-Jun-16,12
1083,Metronidazole,Bacterial Vaginitis,4,25-Jun-16,9
1084,Metronidazole,Rosacea,10,21-Jun-16,40
1085,Metronidazole,Rosacea,8,18-Jun-16,9
1086,Metronidazole,Rosacea,1,27-Apr-16,11
1087,Metronidazole,Rosacea,10,03-Apr-16,28
1088,Metronidazole,Bacterial Vaginitis,1,25-Mar-16,17
1089,Metronidazole,Bacterial Vaginitis,2,02-Mar-16,16
1090,Metronidazole,Rosacea,10,01-Jan-09,66
1091,Metronidazole,Bacterial Vaginitis,10,23-Aug-08,44
1092,Metronidazole,Rosacea,8,23-Oct-14,28
1093,Metronidazole,Rosacea,9,20-Aug-14,53
1095,Metronidazole,Rosacea,7,31-May-14,46
1098,Metronidazole,Bacterial Vaginitis,8,03-Jun-13,42
1099,Metronidazole,Bacterial Vaginitis,10,13-Mar-13,49
1100,Metronidazole,Rosacea,8,19-Oct-12,74
1104,Metronidazole,Rosacea,9,30-Sep-11,61
1105,Metronidazole,Rosacea,2,11-Jan-11,33
1107,Metronidazole,Rosacea,1,17-Dec-10,36
1108,Metronidazole,Bacterial Vaginitis,9,02-Nov-10,59
1109,Metronidazole,Bacterial Vaginitis,10,18-May-10,53
1110,Metronidazole,Rosacea,1,08-Mar-10,76
1111,Metronidazole,Rosacea,8,27-Jan-10,49
1113,Metronidazole,Perioral Dermatitis,8,03-Jan-10,15
1115,Metronidazole,Bacterial Vaginitis,9,02-Jun-09,81
1116,Metronidazole,Rosacea,6,19-Jan-09,36
1118,Sumatriptan,Migraine,3,02-Dec-17,0
1120,Sumatriptan,Migraine,10,03-Nov-17,0
1121,Sumatriptan,Migraine,9,27-Oct-17,0
1122,Sumatriptan,Migraine,1,17-Oct-17,2
1123,Sumatriptan,Migraine,10,17-Sep-17,3
1124,Sumatriptan,Migraine,10,16-Sep-17,4
1125,Sumatriptan,Migraine,10,07-Sep-17,7
1126,Sumatriptan,Migraine,10,06-Sep-17,5
1127,Sumatriptan,Migraine,9,21-Aug-17,5
1128,Sumatriptan,Migraine,10,07-Aug-17,1
1130,Sumatriptan,Migraine,10,30-Jul-17,6
1133,Sumatriptan,Migraine,7,07-Jul-17,6
1134,Sumatriptan,Migraine,10,29-Jun-17,1
1135,Sumatriptan,Migraine,10,26-Jun-17,11
1136,Sumatriptan,Cluster Headaches,10,24-Jun-17,3
1137,Sumatriptan,Migraine,10,13-Jun-17,4
1139,Sumatriptan,Migraine,10,05-Jun-17,0
1140,Sumatriptan,Migraine,8,25-May-17,0
1141,Sumatriptan,Migraine,10,22-May-17,4
1142,Sumatriptan,Cluster Headaches,1,19-May-17,0
1144,Sumatriptan,Migraine,6,10-May-17,0
1146,Sumatriptan,Migraine,1,29-Apr-17,5
1147,Sumatriptan,Migraine,5,25-Apr-17,8
1149,Sumatriptan,Migraine,6,12-Apr-17,9
1150,Sumatriptan,Migraine,3,11-Apr-17,2
1152,Sumatriptan,Migraine,6,21-Mar-17,3
